Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,NAVY,16,176835,H,WBIHS5,5052123828349,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:59
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,GLABLUE,08,176842,H,WBIHS5,5052123828257,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:00
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,GLABLUE,10,176859,H,WBIHS5,5052123828271,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:00
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,GLABLUE,14,176873,H,WBIHS5,5052123828318,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:59
FLORAL STITCH BELT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6627: Belts,CREAM,S,218528,H,W51-0516,5052123779450,REGENT BELT COMPANY,,,SPRING SUMMER 2017,,600_7962,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
FLORAL STITCH BELT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6627: Belts,CREAM,M,218535,H,W51-0516,5052123779443,REGENT BELT COMPANY,,,SPRING SUMMER 2017,,600_7962,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
FLORAL STITCH BELT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6627: Belts,CREAM,L,218542,H,W51-0516,5052123779436,REGENT BELT COMPANY,,,SPRING SUMMER 2017,,600_7962,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,NAVY,S,218658,H,MSR16,5052123722302,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,NAVY,M,218665,H,MSR16,5052123722272,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,NAVY,L,218672,H,MSR16,5052123722241,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,NAVY,XL,218689,H,MSR16,5052123722333,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,NAVY,XXL,218696,H,MSR16,5052123722364,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,ICEBLUE,S,218702,H,MSR16,5052123722296,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:07
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,ICEBLUE,M,218719,H,MSR16,5052123722265,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,ICEBLUE,L,218726,H,MSR16,5052123722234,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:06
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,ICEBLUE,XL,218733,H,MSR16,5052123722326,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,ICEBLUE,XXL,218740,H,MSR16,5052123722357,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,CYCLAMEN,S,218757,H,MSR16,5052123722289,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:07
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,CYCLAMEN,M,218764,H,MSR16,5052123722258,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,CYCLAMEN,L,218771,H,MSR16,5052123722227,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:08
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,CYCLAMEN,XL,218788,H,MSR16,5052123722319,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:07
S/S PIQUE RUGBY,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5500: Rugby,CYCLAMEN,XXL,218795,H,MSR16,5052123722340,SOURCE LONDON,,,DO NOT USE PRODUCTS,,500_4642,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:07
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,NAVY,S,259293,H,M25-0317,5052123731984,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,NAVY,M,259309,H,M25-0317,5052123731953,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,NAVY,L,259316,H,M25-0317,5052123731922,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,NAVY,XL,259323,H,M25-0317,5052123732011,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,NAVY,XXL,259330,H,M25-0317,5052123732042,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,RED,S,259347,H,M25-0317,5052123731991,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,RED,M,259354,H,M25-0317,5052123731960,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,RED,L,259361,H,M25-0317,5052123731939,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,RED,XL,259378,H,M25-0317,5052123732028,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,RED,XXL,259385,H,M25-0317,5052123732059,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,BROWN,S,259392,H,M25-0317,5052123731977,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,BROWN,M,259408,H,M25-0317,5052123731946,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,BROWN,L,259415,H,M25-0317,5052123731915,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,BROWN,XL,259422,H,M25-0317,5052123732004,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
CARGO BOARDIES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5800: Swimshorts,BROWN,XXL,259439,H,M25-0317,5052123732035,EAST OCEAN,,,DO NOT USE PRODUCTS,,500_2705,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:44
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,32R,295390,H,M20-0218,5052123536497,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,34R,295406,H,M20-0218,5052123536596,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:06
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,36R,295413,H,M20-0218,5052123536695,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,38R,295420,H,M20-0218,5052123536794,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:06
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,40R,295437,H,M20-0218,5052123536893,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,32L,295444,H,M20-0218,5052123536442,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:06
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,34L,295451,H,M20-0218,5052123536541,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,36L,295468,H,M20-0218,5052123536640,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,38L,295475,H,M20-0218,5052123536749,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,SAFARI,40L,295482,H,M20-0218,5052123536848,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,32R,295499,H,M20-0218,5052123536473,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,34R,295505,H,M20-0218,5052123536572,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:06
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,36R,295512,H,M20-0218,5052123536671,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,38R,295529,H,M20-0218,5052123536770,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,40R,295536,H,M20-0218,5052123536879,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,32L,295543,H,M20-0218,5052123536428,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,34L,295550,H,M20-0218,5052123536527,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:06
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,36L,295567,H,M20-0218,5052123536626,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,38L,295574,H,M20-0218,5052123536725,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,GRAPHITE,40L,295581,H,M20-0218,5052123536824,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,500_2557,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:05
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,2-3,298780,Z,B5-118,5037671749605,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:55
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,3-4,298797,Z,B5-118,5037671749612,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:56
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,5-6,298803,Z,B5-118,5037671749629,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:55
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,7-8,298810,Z,B5-118,5037671749636,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:55
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,9-10,298827,Z,B5-118,5037671749643,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:55
VINTAGE CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4000: Miscellaneous,STONE,11-12,298834,Z,B5-118,5037671749650,ADAMS CHILDRENSWEAR L,,,DO NOT USE PRODUCTS,,400_215,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:56
LINEN CASUAL PEDAL PUSHERS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,NAVY,08,306492,H,W19-0118,5052123556648,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,600_7635,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:00
LINEN CASUAL PEDAL PUSHERS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,NAVY,10,306508,H,W19-0118,5052123556686,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,600_7635,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:00
LINEN CASUAL PEDAL PUSHERS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,NAVY,12,306515,H,W19-0118,5052123556723,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,600_7635,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:00
LINEN CASUAL PEDAL PUSHERS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,NAVY,14,306522,H,W19-0118,5052123556761,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,600_7635,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:00
LINEN CASUAL PEDAL PUSHERS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,NAVY,16,306539,H,W19-0118,5052123556808,HART BROTHERS INTERNATIONAL LTD,,,DO NOT USE PRODUCTS,,600_7635,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:59
